channel_1,channel_2,time,timestamp
1.956283007812500000e+04,6.925881347656250000e+03,1.540000000000000000e+02,8.398618777319999936e+04
1.957244140625000000e+04,6.920040527343750000e+03,1.550000000000000000e+02,8.398618968690000474e+04
1.957008007812500000e+04,6.924219238281250000e+03,1.560000000000000000e+02,8.398619162250000227e+04
1.954028515625000000e+04,6.900241699218750000e+03,1.570000000000000000e+02,8.398619374360000074e+04
1.953060351562500000e+04,6.883032226562500000e+03,1.580000000000000000e+02,8.398619567580000148e+04
1.950973242187500000e+04,6.854249511718750000e+03,1.590000000000000000e+02,8.398619765410000400e+04
1.949988085937500000e+04,6.871073730468750000e+03,1.600000000000000000e+02,8.398619962970000051e+04
1.950327734375000000e+04,6.902878906250000000e+03,1.610000000000000000e+02,8.398620166089999839e+04
1.950813085937500000e+04,6.934708984375000000e+03,1.620000000000000000e+02,8.398620280559999810e+04
1.954138085937500000e+04,6.940513671875000000e+03,1.630000000000000000e+02,8.398620497730000352e+04
1.956069921875000000e+04,6.934792968750000000e+03,1.640000000000000000e+02,8.398620664170000236e+04
1.955837500000000000e+04,6.889391113281250000e+03,1.650000000000000000e+02,8.398620867940000608e+04
1.954666796875000000e+04,6.864943847656250000e+03,1.660000000000000000e+02,8.398620980929999496e+04
1.953766015625000000e+04,6.853562988281250000e+03,1.670000000000000000e+02,8.398621167520000017e+04
1.950844335937500000e+04,6.853526855468750000e+03,1.680000000000000000e+02,8.398621358120000514e+04
1.950362695312500000e+04,6.843085449218750000e+03,1.690000000000000000e+02,8.398621494130000065e+04
1.951609179687500000e+04,6.848300292968750000e+03,1.700000000000000000e+02,8.398621691519999877e+04
1.954292382812500000e+04,6.875818359375000000e+03,1.710000000000000000e+02,8.398621868350000295e+04
1.954849804687500000e+04,6.901361816406250000e+03,1.720000000000000000e+02,8.398622065109999676e+04
1.954151367187500000e+04,6.903300781250000000e+03,1.730000000000000000e+02,8.398622266939999827e+04
1.956586523437500000e+04,6.910791503906250000e+03,1.740000000000000000e+02,8.398622461669999757e+04
1.956432421875000000e+04,6.912416992187500000e+03,1.750000000000000000e+02,8.398622577940000338e+04
1.957622265625000000e+04,6.932468750000000000e+03,1.760000000000000000e+02,8.398622759660000156e+04
1.954904101562500000e+04,6.891715332031250000e+03,1.770000000000000000e+02,8.398622956930000510e+04
1.951601953125000000e+04,6.865979492187500000e+03,1.780000000000000000e+02,8.398623084770000423e+04
1.950517968750000000e+04,6.848276367187500000e+03,1.790000000000000000e+02,8.398623281040000438e+04
1.948880273437500000e+04,6.838702148437500000e+03,1.800000000000000000e+02,8.398623466600000393e+04
1.949406445312500000e+04,6.852455078125000000e+03,1.810000000000000000e+02,8.398623667339999520e+04
1.951023828125000000e+04,6.875722167968750000e+03,1.820000000000000000e+02,8.398623864330000652e+04
1.953637109375000000e+04,6.891088867187500000e+03,1.830000000000000000e+02,8.398624076879999484e+04
1.953622656250000000e+04,6.910526367187500000e+03,1.840000000000000000e+02,8.398624260030000005e+04
1.953558984375000000e+04,6.919582519531250000e+03,1.850000000000000000e+02,8.398624470159999328e+04
1.955798828125000000e+04,6.894882324218750000e+03,1.860000000000000000e+02,8.398624664899999334e+04
1.953592578125000000e+04,6.903276367187500000e+03,1.870000000000000000e+02,8.398624776250000286e+04
1.953309570312500000e+04,6.896881835937500000e+03,1.880000000000000000e+02,8.398624948779999977e+04
1.953263867187500000e+04,6.872928222656250000e+03,1.890000000000000000e+02,8.398625164790000417e+04
1.952372656250000000e+04,6.851587890625000000e+03,1.900000000000000000e+02,8.398625360520000686e+04
1.953148242187500000e+04,6.867593261718750000e+03,1.910000000000000000e+02,8.398625550119999389e+04
1.952951953125000000e+04,6.879925292968750000e+03,1.920000000000000000e+02,8.398625665670000308e+04
1.954017773437500000e+04,6.893088378906250000e+03,1.930000000000000000e+02,8.398625862860000052e+04
1.955514648437500000e+04,6.904938476562500000e+03,1.940000000000000000e+02,8.398626053909999609e+04
1.956832226562500000e+04,6.917908691406250000e+03,1.950000000000000000e+02,8.398626243810000597e+04
1.955666406250000000e+04,6.913332519531250000e+03,1.960000000000000000e+02,8.398626364229999308e+04
1.955077539062500000e+04,6.905516601562500000e+03,1.970000000000000000e+02,8.398626547139999457e+04
1.954204492187500000e+04,6.890775878906250000e+03,1.980000000000000000e+02,8.398626660590000392e+04
1.953197656250000000e+04,6.871290527343750000e+03,1.990000000000000000e+02,8.398626851219999662e+04
1.952924218750000000e+04,6.869869140625000000e+03,2.000000000000000000e+02,8.398627054110000608e+04
1.951989648437500000e+04,6.867376464843750000e+03,2.010000000000000000e+02,8.398627258249999431e+04
1.951878906250000000e+04,6.875794433593750000e+03,2.020000000000000000e+02,8.398627463119999447e+04
1.954063476562500000e+04,6.888258789062500000e+03,2.030000000000000000e+02,8.398627644610000425e+04
1.955371289062500000e+04,6.907166503906250000e+03,2.040000000000000000e+02,8.398627840369999467e+04
1.954778906250000000e+04,6.918366210937500000e+03,2.050000000000000000e+02,8.398627969830000075e+04
1.955798828125000000e+04,6.914921875000000000e+03,2.060000000000000000e+02,8.398628148799999326e+04
1.955287109375000000e+04,6.907744628906250000e+03,2.070000000000000000e+02,8.398628350980000687e+04
1.955936132812500000e+04,6.890077636718750000e+03,2.080000000000000000e+02,8.398628559060000407e+04
1.953356640625000000e+04,6.872964355468750000e+03,2.090000000000000000e+02,8.398628749820000667e+04
1.952836328125000000e+04,6.863101074218750000e+03,2.100000000000000000e+02,8.398628943129999971e+04
1.951085351562500000e+04,6.861415039062500000e+03,2.110000000000000000e+02,8.398629146589999436e+04
1.951884960937500000e+04,6.874036132812500000e+03,2.120000000000000000e+02,8.398629267530000652e+04
1.952437695312500000e+04,6.884248535156250000e+03,2.130000000000000000e+02,8.398629444030000013e+04
1.953725000000000000e+04,6.893871093750000000e+03,2.140000000000000000e+02,8.398629646589999902e+04
1.954565625000000000e+04,6.905685058593750000e+03,2.150000000000000000e+02,8.398629838730000483e+04
1.955405078125000000e+04,6.922304687500000000e+03,2.160000000000000000e+02,8.398629956090000633e+04
1.954174218750000000e+04,6.925098632812500000e+03,2.170000000000000000e+02,8.398630144969999674e+04
1.952045117187500000e+04,6.913705566406250000e+03,2.180000000000000000e+02,8.398630350520000502e+04
1.951947460937500000e+04,6.888415527343750000e+03,2.190000000000000000e+02,8.398630539680000220e+04
1.951704296875000000e+04,6.890474609375000000e+03,2.200000000000000000e+02,8.398630740219999279e+04
1.951158789062500000e+04,6.894798339843750000e+03,2.210000000000000000e+02,8.398630936299999303e+04
1.952567773437500000e+04,6.906817382812500000e+03,2.220000000000000000e+02,8.398631149170000572e+04
1.951866796875000000e+04,6.873747070312500000e+03,2.230000000000000000e+02,8.398631355259999691e+04
1.952012500000000000e+04,6.884080078125000000e+03,2.240000000000000000e+02,8.398631541379999544e+04
1.954926953125000000e+04,6.907311035156250000e+03,2.250000000000000000e+02,8.398631736050000472e+04
1.954664453125000000e+04,6.945980957031250000e+03,2.260000000000000000e+02,8.398631934640000691e+04
1.954422460937500000e+04,6.941139648437500000e+03,2.270000000000000000e+02,8.398632134789999691e+04
1.954693359375000000e+04,6.899964843750000000e+03,2.280000000000000000e+02,8.398632330489999731e+04
1.955059375000000000e+04,6.866160156250000000e+03,2.290000000000000000e+02,8.398632545059999393e+04
1.953461328125000000e+04,6.829573242187500000e+03,2.300000000000000000e+02,8.398632755590000306e+04
1.951563281250000000e+04,6.822130859375000000e+03,2.310000000000000000e+02,8.398632931840000674e+04
1.950495117187500000e+04,6.854008789062500000e+03,2.320000000000000000e+02,8.398633151299999736e+04
1.950707031250000000e+04,6.874891113281250000e+03,2.330000000000000000e+02,8.398633328799999435e+04
1.952858007812500000e+04,6.890499023437500000e+03,2.340000000000000000e+02,8.398633537000000069e+04
1.953796093750000000e+04,6.913597167968750000e+03,2.350000000000000000e+02,8.398633747189999849e+04
1.953293945312500000e+04,6.902072265625000000e+03,2.360000000000000000e+02,8.398633934209999279e+04
1.952213671875000000e+04,6.881514648437500000e+03,2.370000000000000000e+02,8.398634125260000292e+04
1.952100390625000000e+04,6.882683105468750000e+03,2.380000000000000000e+02,8.398634253890000400e+04
1.951403125000000000e+04,6.874758789062500000e+03,2.390000000000000000e+02,8.398634429130000353e+04
1.950059179687500000e+04,6.859981933593750000e+03,2.400000000000000000e+02,8.398634640340000624e+04
1.947627734375000000e+04,6.846168457031250000e+03,2.410000000000000000e+02,8.398634823370000231e+04
1.950228906250000000e+04,6.865557617187500000e+03,2.420000000000000000e+02,8.398635052740000538e+04
1.951745117187500000e+04,6.869568359375000000e+03,2.430000000000000000e+02,8.398635224849999940e+04
1.953514257812500000e+04,6.870748535156250000e+03,2.440000000000000000e+02,8.398635432440000295e+04
1.954795703125000000e+04,6.899519042968750000e+03,2.450000000000000000e+02,8.398635624219999590e+04
1.955338867187500000e+04,6.911212890625000000e+03,2.460000000000000000e+02,8.398635832470000605e+04
1.955356835937500000e+04,6.909550781250000000e+03,2.470000000000000000e+02,8.398636025460000383e+04
1.954158593750000000e+04,6.903770507812500000e+03,2.480000000000000000e+02,8.398636140520000481e+04
1.952730273437500000e+04,6.894087890625000000e+03,2.490000000000000000e+02,8.398636327119999623e+04
1.951070898437500000e+04,6.862775878906250000e+03,2.500000000000000000e+02,8.398636520840000594e+04
1.950745703125000000e+04,6.847649902343750000e+03,2.510000000000000000e+02,8.398636647710000398e+04
1.949979687500000000e+04,6.848986816406250000e+03,2.520000000000000000e+02,8.398636828670000250e+04
1.951166015625000000e+04,6.864787109375000000e+03,2.530000000000000000e+02,8.398637022310000611e+04
1.951848828125000000e+04,6.881069335937500000e+03,2.540000000000000000e+02,8.398637226099999680e+04
1.953175976562500000e+04,6.899591308593750000e+03,2.550000000000000000e+02,8.398637438599999587e+04
1.954408007812500000e+04,6.916343261718750000e+03,2.560000000000000000e+02,8.398637640419999661e+04
1.955837500000000000e+04,6.918402343750000000e+03,2.570000000000000000e+02,8.398637816510000266e+04
1.955719335937500000e+04,6.919414062500000000e+03,2.580000000000000000e+02,8.398638027160000638e+04
1.954920898437500000e+04,6.900868164062500000e+03,2.590000000000000000e+02,8.398638238880000426e+04
1.952945898437500000e+04,6.870615722656250000e+03,2.600000000000000000e+02,8.398638423100000364e+04
1.951465820312500000e+04,6.862270019531250000e+03,2.610000000000000000e+02,8.398638634280000406e+04
1.951406835937500000e+04,6.859463867187500000e+03,2.620000000000000000e+02,8.398638822690000234e+04
1.952429296875000000e+04,6.868701171875000000e+03,2.630000000000000000e+02,8.398639017569999851e+04
1.953222851562500000e+04,6.880021484375000000e+03,2.640000000000000000e+02,8.398639225210000586e+04
1.953182031250000000e+04,6.896701171875000000e+03,2.650000000000000000e+02,8.398639418459999433e+04
1.954602929687500000e+04,6.915500000000000000e+03,2.660000000000000000e+02,8.398639611309999600e+04
1.956379296875000000e+04,6.929747070312500000e+03,2.670000000000000000e+02,8.398639730539999437e+04
1.956203515625000000e+04,6.924773437500000000e+03,2.680000000000000000e+02,8.398639933410000231e+04
1.955714648437500000e+04,6.919221679687500000e+03,2.690000000000000000e+02,8.398640122620000329e+04
1.953307226562500000e+04,6.901891601562500000e+03,2.700000000000000000e+02,8.398640316079999320e+04
1.951704296875000000e+04,6.902084472656250000e+03,2.710000000000000000e+02,8.398640526790000149e+04
1.951915039062500000e+04,6.880202148437500000e+03,2.720000000000000000e+02,8.398640708190000441e+04
1.954097265625000000e+04,6.887463867187500000e+03,2.730000000000000000e+02,8.398640927040000679e+04
1.951706640625000000e+04,6.878371582031250000e+03,2.740000000000000000e+02,8.398641114779999771e+04
1.951673046875000000e+04,6.901590332031250000e+03,2.750000000000000000e+02,8.398641336289999890e+04
1.951859570312500000e+04,6.974788085937500000e+03,2.760000000000000000e+02,8.398641512639999564e+04
1.953922656250000000e+04,6.971379882812500000e+03,2.770000000000000000e+02,8.398641713980000350e+04
1.953773242187500000e+04,6.949895019531250000e+03,2.780000000000000000e+02,8.398641903390000516e+04
1.954215234375000000e+04,6.856826660156250000e+03,2.790000000000000000e+02,8.398642023400000471e+04
1.954358593750000000e+04,6.859861328125000000e+03,2.800000000000000000e+02,8.398642219349999505e+04
1.951675390625000000e+04,6.852274414062500000e+03,2.810000000000000000e+02,8.398642414360000112e+04
1.950944335937500000e+04,6.840279785156250000e+03,2.820000000000000000e+02,8.398642604200000642e+04
1.949999023437500000e+04,6.842965332031250000e+03,2.830000000000000000e+02,8.398642726650000259e+04
1.950072460937500000e+04,6.847252441406250000e+03,2.840000000000000000e+02,8.398642926619999344e+04
1.951152734375000000e+04,6.875746093750000000e+03,2.850000000000000000e+02,8.398643108470000152e+04
1.954009375000000000e+04,6.910634765625000000e+03,2.860000000000000000e+02,8.398643310559999372e+04
1.955241210937500000e+04,6.929145019531250000e+03,2.870000000000000000e+02,8.398643526509999356e+04
1.955018554687500000e+04,6.925760742187500000e+03,2.880000000000000000e+02,8.398643704859999707e+04
1.952577343750000000e+04,6.906022460937500000e+03,2.890000000000000000e+02,8.398643897940000170e+04
