channel_1,channel_2,time,timestamp
2.079398632812500000e+04,6.905636718750000000e+03,5.700000000000000000e+01,8.438019234860000142e+04
2.080411328125000000e+04,6.921340820312500000e+03,5.800000000000000000e+01,8.438019426499999827e+04
2.079474414062500000e+04,6.899013183593750000e+03,5.900000000000000000e+01,8.438019616170000518e+04
2.079398632812500000e+04,6.905950195312500000e+03,6.000000000000000000e+01,8.438019808220000414e+04
2.077204296875000000e+04,6.891727050781250000e+03,6.100000000000000000e+01,8.438020012100000167e+04
2.075900195312500000e+04,6.867388183593750000e+03,6.200000000000000000e+01,8.438020222649999778e+04
2.074650000000000000e+04,6.849456542968750000e+03,6.300000000000000000e+01,8.438020400670000527e+04
2.074470703125000000e+04,6.851298828125000000e+03,6.400000000000000000e+01,8.438020602599999984e+04
2.075238867187500000e+04,6.856537597656250000e+03,6.500000000000000000e+01,8.438020809620000364e+04
2.076825000000000000e+04,6.882381835937500000e+03,6.600000000000000000e+01,8.438021002159999625e+04
2.079561132812500000e+04,6.905708984375000000e+03,6.700000000000000000e+01,8.438021195169999555e+04
2.080625781250000000e+04,6.921124023437500000e+03,6.800000000000000000e+01,8.438021412910000072e+04
2.080456054687500000e+04,6.910887695312500000e+03,6.900000000000000000e+01,8.438021600660000695e+04
2.080967773437500000e+04,6.897363281250000000e+03,7.000000000000000000e+01,8.438021797060000245e+04
2.080807617187500000e+04,6.894882324218750000e+03,7.100000000000000000e+01,8.438021992780000437e+04
2.080393359375000000e+04,6.883983886718750000e+03,7.200000000000000000e+01,8.438022200219999650e+04
2.079846679687500000e+04,6.874012207031250000e+03,7.300000000000000000e+01,8.438022394640000130e+04
2.076572070312500000e+04,6.874276855468750000e+03,7.400000000000000000e+01,8.438022591949999332e+04
2.072202929687500000e+04,6.901373535156250000e+03,7.500000000000000000e+01,8.438022793710000406e+04
2.075836328125000000e+04,6.956578613281250000e+03,7.600000000000000000e+01,8.438023005199999898e+04
2.077430859375000000e+04,6.910032714843750000e+03,7.700000000000000000e+01,8.438023200139999972e+04
2.079307031250000000e+04,6.885862304687500000e+03,7.800000000000000000e+01,8.438023406440000690e+04
2.078185937500000000e+04,6.857115722656250000e+03,7.900000000000000000e+01,8.438023624779999955e+04
2.077900390625000000e+04,6.888415527343750000e+03,8.000000000000000000e+01,8.438023814240000502e+04
2.073661328125000000e+04,6.886368164062500000e+03,8.100000000000000000e+01,8.438023996710000210e+04
2.073485546875000000e+04,6.850817382812500000e+03,8.200000000000000000e+01,8.438024195330000657e+04
2.075706250000000000e+04,6.842651855468750000e+03,8.300000000000000000e+01,8.438024314619999495e+04
2.072419726562500000e+04,6.812412109375000000e+03,8.400000000000000000e+01,8.438024514090000594e+04
2.074083984375000000e+04,6.847156250000000000e+03,8.500000000000000000e+01,8.438024701599999389e+04
2.076613085937500000e+04,6.903469238281250000e+03,8.600000000000000000e+01,8.438024896670000453e+04
2.077639062500000000e+04,6.946233886718750000e+03,8.700000000000000000e+01,8.438025100709999970e+04
2.078070312500000000e+04,6.914597167968750000e+03,8.800000000000000000e+01,8.438025284760000068e+04
2.078824218750000000e+04,6.930963378906250000e+03,8.900000000000000000e+01,8.438025504230000661e+04
2.080522265625000000e+04,6.935961425781250000e+03,9.000000000000000000e+01,8.438025691450000159e+04
2.082263671875000000e+04,6.938719238281250000e+03,9.100000000000000000e+01,8.438025907030000235e+04
2.081232812500000000e+04,6.944210449218750000e+03,9.200000000000000000e+01,8.438026112280000234e+04
2.080087500000000000e+04,6.917402832031250000e+03,9.300000000000000000e+01,8.438026294119999511e+04
2.078791601562500000e+04,6.902698242187500000e+03,9.400000000000000000e+01,8.438026491450000321e+04
2.081006445312500000e+04,6.919377929687500000e+03,9.500000000000000000e+01,8.438026706769999873e+04
2.082010742187500000e+04,6.944367187500000000e+03,9.600000000000000000e+01,8.438026882589999877e+04
2.085412890625000000e+04,6.975763183593750000e+03,9.700000000000000000e+01,8.438027079070000036e+04
2.087318164062500000e+04,7.003233398437500000e+03,9.800000000000000000e+01,8.438027281500000390e+04
2.089690625000000000e+04,7.029559570312500000e+03,9.900000000000000000e+01,8.438027499750000425e+04
2.089914648437500000e+04,7.031979980468750000e+03,1.000000000000000000e+02,8.438027682280000590e+04
2.087907031250000000e+04,6.992021484375000000e+03,1.010000000000000000e+02,8.438027878180000698e+04
2.085510351562500000e+04,6.972632324218750000e+03,1.020000000000000000e+02,8.438028085039999860e+04
2.084342187500000000e+04,6.945980957031250000e+03,1.030000000000000000e+02,8.438028287870000349e+04
2.084113476562500000e+04,6.930999511718750000e+03,1.040000000000000000e+02,8.438028491149999900e+04
2.085429687500000000e+04,6.934540039062500000e+03,1.050000000000000000e+02,8.438028679290000582e+04
2.087202539062500000e+04,6.955206054687500000e+03,1.060000000000000000e+02,8.438028896049999457e+04
2.088421289062500000e+04,6.978906738281250000e+03,1.070000000000000000e+02,8.438029078399999707e+04
2.091174218750000000e+04,7.004787109375000000e+03,1.080000000000000000e+02,8.438029189769999357e+04
2.092549609375000000e+04,7.022755371093750000e+03,1.090000000000000000e+02,8.438029294290000689e+04
2.091512695312500000e+04,7.020984863281250000e+03,1.100000000000000000e+02,8.438029477100000076e+04
2.091410351562500000e+04,7.020755859375000000e+03,1.110000000000000000e+02,8.438029700029999367e+04
2.090049414062500000e+04,7.014818847656250000e+03,1.120000000000000000e+02,8.438029883319999499e+04
2.088161132812500000e+04,6.997934570312500000e+03,1.130000000000000000e+02,8.438030091469999752e+04
2.087776953125000000e+04,7.002185546875000000e+03,1.140000000000000000e+02,8.438030275849999452e+04
2.089984375000000000e+04,7.003643066406250000e+03,1.150000000000000000e+02,8.438030391689999669e+04
2.090985156250000000e+04,6.974824218750000000e+03,1.160000000000000000e+02,8.438030583149999438e+04
2.089975976562500000e+04,6.988589355468750000e+03,1.170000000000000000e+02,8.438030779279999842e+04
2.091144140625000000e+04,7.023911132812500000e+03,1.180000000000000000e+02,8.438030993430000672e+04
2.091728320312500000e+04,7.046419433593750000e+03,1.190000000000000000e+02,8.438031176470000355e+04
2.093234765625000000e+04,7.053753906250000000e+03,1.200000000000000000e+02,8.438031372950000514e+04
2.092359375000000000e+04,7.045227539062500000e+03,1.210000000000000000e+02,8.438031583890000184e+04
2.090890039062500000e+04,7.033870605468750000e+03,1.220000000000000000e+02,8.438031767879999825e+04
2.089161914062500000e+04,7.011808105468750000e+03,1.230000000000000000e+02,8.438031869379999989e+04
2.086786914062500000e+04,6.943126953125000000e+03,1.240000000000000000e+02,8.438032069500000216e+04
2.085657421875000000e+04,6.925796875000000000e+03,1.250000000000000000e+02,8.438032268080000358e+04
2.084613281250000000e+04,6.965165527343750000e+03,1.260000000000000000e+02,8.438032488030000241e+04
2.085756054687500000e+04,6.981712402343750000e+03,1.270000000000000000e+02,8.438032663749999483e+04
2.089278710937500000e+04,7.003498535156250000e+03,1.280000000000000000e+02,8.438032875699999568e+04
2.090503515625000000e+04,6.997813964843750000e+03,1.290000000000000000e+02,8.438033085290000599e+04
2.091294726562500000e+04,7.035388183593750000e+03,1.300000000000000000e+02,8.438033269989999826e+04
2.090968359375000000e+04,7.048202148437500000e+03,1.310000000000000000e+02,8.438033476749999681e+04
2.090220507812500000e+04,7.041987792968750000e+03,1.320000000000000000e+02,8.438033666729999823e+04
2.086892968750000000e+04,7.011073242187500000e+03,1.330000000000000000e+02,8.438033885129999544e+04
2.085657421875000000e+04,6.959469238281250000e+03,1.340000000000000000e+02,8.438034080400000676e+04
2.085356250000000000e+04,6.952014648437500000e+03,1.350000000000000000e+02,8.438034265750000486e+04
2.086061914062500000e+04,6.972788574218750000e+03,1.360000000000000000e+02,8.438034464979999757e+04
2.086577343750000000e+04,6.974812011718750000e+03,1.370000000000000000e+02,8.438034691079999902e+04
2.089022265625000000e+04,6.989937988281250000e+03,1.380000000000000000e+02,8.438034867370000575e+04
2.090694921875000000e+04,7.016564941406250000e+03,1.390000000000000000e+02,8.438035069419999490e+04
2.091086328125000000e+04,7.011567382812500000e+03,1.400000000000000000e+02,8.438035259910000605e+04
2.090214453125000000e+04,6.999921386718750000e+03,1.410000000000000000e+02,8.438035375989999739e+04
2.090356445312500000e+04,6.999090820312500000e+03,1.420000000000000000e+02,8.438035561719999532e+04
2.089880859375000000e+04,6.994683105468750000e+03,1.430000000000000000e+02,8.438035767420000047e+04
2.086690625000000000e+04,6.981242675781250000e+03,1.440000000000000000e+02,8.438035874539999350e+04
2.087509570312500000e+04,6.981507812500000000e+03,1.450000000000000000e+02,8.438035981989999709e+04
2.089979492187500000e+04,6.994959960937500000e+03,1.460000000000000000e+02,8.438036168509999698e+04
2.091299414062500000e+04,6.997320312500000000e+03,1.470000000000000000e+02,8.438036381209999672e+04
2.093030078125000000e+04,7.019756347656250000e+03,1.480000000000000000e+02,8.438036572770000203e+04
2.092656835937500000e+04,7.055379394531250000e+03,1.490000000000000000e+02,8.438036765349999769e+04
2.093328710937500000e+04,7.059570800781250000e+03,1.500000000000000000e+02,8.438036981560000277e+04
2.091015234375000000e+04,7.028343261718750000e+03,1.510000000000000000e+02,8.438037160440000298e+04
2.090356445312500000e+04,7.035870117187500000e+03,1.520000000000000000e+02,8.438037361500000407e+04
2.087757617187500000e+04,7.005449218750000000e+03,1.530000000000000000e+02,8.438037554340000497e+04
2.085570703125000000e+04,7.000391113281250000e+03,1.540000000000000000e+02,8.438037757120000606e+04
2.085297265625000000e+04,6.982098144531250000e+03,1.550000000000000000e+02,8.438037952750000113e+04
2.085043164062500000e+04,6.952845703125000000e+03,1.560000000000000000e+02,8.438038166990000173e+04
2.084361523437500000e+04,6.945764160156250000e+03,1.570000000000000000e+02,8.438038352540000051e+04
2.085895898437500000e+04,6.947245605468750000e+03,1.580000000000000000e+02,8.438038476800000353e+04
2.089148632812500000e+04,6.984397949218750000e+03,1.590000000000000000e+02,8.438038668290000351e+04
2.089613476562500000e+04,7.003847656250000000e+03,1.600000000000000000e+02,8.438038854329999594e+04
2.090693750000000000e+04,7.013108886718750000e+03,1.610000000000000000e+02,8.438039058859999932e+04
2.090227734375000000e+04,7.012723144531250000e+03,1.620000000000000000e+02,8.438039172729999700e+04
2.090399804687500000e+04,6.993731445312500000e+03,1.630000000000000000e+02,8.438039378739999665e+04
2.088621093750000000e+04,6.967574218750000000e+03,1.640000000000000000e+02,8.438039555659999314e+04
2.087933398437500000e+04,6.960541015625000000e+03,1.650000000000000000e+02,8.438039757899999677e+04
2.087921484375000000e+04,6.969766113281250000e+03,1.660000000000000000e+02,8.438039954729999590e+04
2.088138281250000000e+04,6.997994628906250000e+03,1.670000000000000000e+02,8.438040065670000331e+04
2.089584570312500000e+04,7.006629394531250000e+03,1.680000000000000000e+02,8.438040276660000382e+04
2.091292187500000000e+04,7.005846679687500000e+03,1.690000000000000000e+02,8.438040458210000361e+04
2.091672851562500000e+04,7.032714843750000000e+03,1.700000000000000000e+02,8.438040653890000249e+04
2.094481250000000000e+04,7.069060546875000000e+03,1.710000000000000000e+02,8.438040864989999682e+04
2.092411132812500000e+04,7.053452636718750000e+03,1.720000000000000000e+02,8.438041048340000270e+04
2.092355664062500000e+04,6.994959960937500000e+03,1.730000000000000000e+02,8.438041244919999735e+04
2.091525976562500000e+04,6.986565917968750000e+03,1.740000000000000000e+02,8.438041476679999323e+04
2.089570117187500000e+04,6.996669921875000000e+03,1.750000000000000000e+02,8.438041649620000680e+04
2.088320117187500000e+04,6.985867187500000000e+03,1.760000000000000000e+02,8.438041854620000231e+04
2.089054687500000000e+04,6.979917968750000000e+03,1.770000000000000000e+02,8.438042069709999487e+04
2.087599804687500000e+04,6.944933105468750000e+03,1.780000000000000000e+02,8.438042272360000061e+04
2.088123828125000000e+04,6.962058593750000000e+03,1.790000000000000000e+02,8.438042454079999879e+04
2.090320312500000000e+04,7.009652343750000000e+03,1.800000000000000000e+02,8.438042668170000252e+04
2.092072656250000000e+04,7.035641113281250000e+03,1.810000000000000000e+02,8.438042865960000199e+04
2.091567968750000000e+04,7.014047851562500000e+03,1.820000000000000000e+02,8.438043054990000383e+04
2.090109570312500000e+04,7.012530761718750000e+03,1.830000000000000000e+02,8.438043251410000084e+04
2.089454492187500000e+04,7.019467285156250000e+03,1.840000000000000000e+02,8.438043458050000481e+04
2.087293945312500000e+04,7.011013183593750000e+03,1.850000000000000000e+02,8.438043667019999702e+04
2.086933984375000000e+04,6.961034667968750000e+03,1.860000000000000000e+02,8.438043837889999850e+04
2.088414062500000000e+04,6.972318847656250000e+03,1.870000000000000000e+02,8.438043949740000244e+04
2.089071484375000000e+04,6.981772949218750000e+03,1.880000000000000000e+02,8.438044143479999912e+04
2.090608203125000000e+04,7.001776367187500000e+03,1.890000000000000000e+02,8.438044366740000260e+04
2.092292968750000000e+04,7.013710937500000000e+03,1.900000000000000000e+02,8.438044553440000163e+04
2.092723046875000000e+04,7.035243652343750000e+03,1.910000000000000000e+02,8.438044751739999629e+04
2.092217187500000000e+04,7.029511230468750000e+03,1.920000000000000000e+02,8.438044941699999617e+04
2.091989648437500000e+04,7.020117675781250000e+03,1.930000000000000000e+02,8.438045144610000716e+04
2.092138867187500000e+04,7.019371093750000000e+03,1.940000000000000000e+02,8.438045362299999397e+04
2.088234570312500000e+04,6.989925781250000000e+03,1.950000000000000000e+02,8.438045556820000638e+04
2.087183203125000000e+04,6.978111816406250000e+03,1.960000000000000000e+02,8.438045735430000059e+04
2.087981640625000000e+04,6.990913574218750000e+03,1.970000000000000000e+02,8.438045940910000354e+04
2.089177539062500000e+04,7.003907714843750000e+03,1.980000000000000000e+02,8.438046156429999974e+04
2.091256054687500000e+04,7.005533691406250000e+03,1.990000000000000000e+02,8.438046350110000640e+04
2.093790039062500000e+04,7.031221191406250000e+03,2.000000000000000000e+02,8.438046541839999554e+04
2.095969726562500000e+04,7.047660156250000000e+03,2.010000000000000000e+02,8.438046730459999526e+04
2.095763867187500000e+04,7.055716796875000000e+03,2.020000000000000000e+02,8.438046932629999355e+04
2.092580859375000000e+04,7.035375976562500000e+03,2.030000000000000000e+02,8.438047044059999462e+04
2.089198046875000000e+04,7.017998046875000000e+03,2.040000000000000000e+02,8.438047233879999840e+04
2.089437695312500000e+04,7.007195800781250000e+03,2.050000000000000000e+02,8.438047451580000052e+04
2.089337695312500000e+04,7.008520507812500000e+03,2.060000000000000000e+02,8.438047643090000201e+04
2.088374218750000000e+04,7.003558593750000000e+03,2.070000000000000000e+02,8.438047835989999294e+04
2.088967968750000000e+04,7.005810546875000000e+03,2.080000000000000000e+02,8.438048027669999283e+04
2.091015234375000000e+04,7.017576660156250000e+03,2.090000000000000000e+02,8.438048253389999445e+04
2.091875195312500000e+04,7.014698242187500000e+03,2.100000000000000000e+02,8.438048428750000312e+04
2.092941015625000000e+04,7.030667480468750000e+03,2.110000000000000000e+02,8.438048628139999346e+04
2.094277734375000000e+04,7.052561523437500000e+03,2.120000000000000000e+02,8.438048827980000351e+04
2.093559960937500000e+04,7.011434570312500000e+03,2.130000000000000000e+02,8.438049051269999472e+04
2.091998046875000000e+04,6.999909667968750000e+03,2.140000000000000000e+02,8.438049228130000120e+04
2.091236914062500000e+04,6.998970214843750000e+03,2.150000000000000000e+02,8.438049446010000247e+04
2.089531640625000000e+04,7.007496582031250000e+03,2.160000000000000000e+02,8.438049626539999736e+04
2.090363671875000000e+04,7.018359375000000000e+03,2.170000000000000000e+02,8.438049836769999820e+04
2.089591796875000000e+04,7.025007324218750000e+03,2.180000000000000000e+02,8.438050023340000189e+04
2.088352539062500000e+04,7.027174804687500000e+03,2.190000000000000000e+02,8.438050231559999520e+04
2.090531250000000000e+04,7.028499511718750000e+03,2.200000000000000000e+02,8.438050445330000366e+04
2.092302734375000000e+04,7.003377929687500000e+03,2.210000000000000000e+02,8.438050630490000185e+04
2.095962500000000000e+04,7.022574707031250000e+03,2.220000000000000000e+02,8.438050826740000048e+04
2.095515820312500000e+04,7.019575683593750000e+03,2.230000000000000000e+02,8.438051040729999659e+04
2.091248828125000000e+04,7.005593750000000000e+03,2.240000000000000000e+02,8.438051218730000255e+04
2.089627929687500000e+04,6.974775878906250000e+03,2.250000000000000000e+02,8.438051335419999668e+04
2.086058398437500000e+04,6.966297363281250000e+03,2.260000000000000000e+02,8.438051525209999818e+04
2.083405273437500000e+04,6.953267089843750000e+03,2.270000000000000000e+02,8.438051719250000315e+04
2.086017382812500000e+04,6.972656250000000000e+03,2.280000000000000000e+02,8.438051912240000092e+04
2.090043359375000000e+04,6.995152343750000000e+03,2.290000000000000000e+02,8.438052038410000387e+04
2.092014843750000000e+04,7.047539550781250000e+03,2.300000000000000000e+02,8.438052237910000258e+04
2.092320703125000000e+04,7.079260742187500000e+03,2.310000000000000000e+02,8.438052424640000390e+04
2.092942187500000000e+04,7.053524902343750000e+03,2.320000000000000000e+02,8.438052617650000320e+04
2.092490625000000000e+04,7.019624023437500000e+03,2.330000000000000000e+02,8.438052831229999720e+04
2.091690820312500000e+04,7.007628906250000000e+03,2.340000000000000000e+02,8.438053026200000022e+04
2.091129687500000000e+04,6.982748046875000000e+03,2.350000000000000000e+02,8.438053221960000519e+04
2.089006445312500000e+04,6.979111328125000000e+03,2.360000000000000000e+02,8.438053415950000635e+04
2.087781835937500000e+04,6.970380371093750000e+03,2.370000000000000000e+02,8.438053631729999324e+04
2.088051562500000000e+04,6.988745605468750000e+03,2.380000000000000000e+02,8.438053807850000157e+04
2.088616406250000000e+04,6.984061035156250000e+03,2.390000000000000000e+02,8.438054012950000470e+04
2.090587695312500000e+04,6.994707031250000000e+03,2.400000000000000000e+02,8.438054237759999523e+04
2.092761523437500000e+04,7.027187011718750000e+03,2.410000000000000000e+02,8.438054412609999417e+04
2.094465625000000000e+04,7.048466796875000000e+03,2.420000000000000000e+02,8.438054615449999983e+04
2.094266992187500000e+04,7.038230468750000000e+03,2.430000000000000000e+02,8.438054806929999904e+04
2.092677148437500000e+04,7.029487304687500000e+03,2.440000000000000000e+02,8.438055038240000431e+04
2.092112500000000000e+04,7.013686523437500000e+03,2.450000000000000000e+02,8.438055234179999388e+04
2.090020507812500000e+04,6.995766601562500000e+03,2.460000000000000000e+02,8.438055409279999731e+04
2.087978125000000000e+04,6.979002929687500000e+03,2.470000000000000000e+02,8.438055621549999341e+04
2.088196093750000000e+04,6.968369140625000000e+03,2.480000000000000000e+02,8.438055830010000500e+04
2.089782031250000000e+04,6.992382812500000000e+03,2.490000000000000000e+02,8.438056008369999472e+04
2.091140625000000000e+04,7.007436523437500000e+03,2.500000000000000000e+02,8.438056212649999361e+04
2.093231250000000000e+04,7.029896484375000000e+03,2.510000000000000000e+02,8.438056404840000323e+04
2.093674414062500000e+04,7.046479980468750000e+03,2.520000000000000000e+02,8.438056615100000636e+04
2.094583593750000000e+04,7.058655273437500000e+03,2.530000000000000000e+02,8.438056802700000117e+04
2.094327148437500000e+04,7.063845703125000000e+03,2.540000000000000000e+02,8.438057007450000674e+04
2.092743359375000000e+04,7.056873046875000000e+03,2.550000000000000000e+02,8.438057202019999386e+04
2.089446093750000000e+04,7.014999511718750000e+03,2.560000000000000000e+02,8.438057401650000247e+04
2.087355468750000000e+04,6.976690429687500000e+03,2.570000000000000000e+02,8.438057599539999501e+04
2.088233398437500000e+04,6.953748535156250000e+03,2.580000000000000000e+02,8.438057708339999954e+04
2.090015625000000000e+04,6.970055175781250000e+03,2.590000000000000000e+02,8.438057906629999343e+04
2.090043359375000000e+04,6.995429687500000000e+03,2.600000000000000000e+02,8.438058109249999688e+04
2.091963085937500000e+04,7.022683105468750000e+03,2.610000000000000000e+02,8.438058299789999728e+04
2.093924804687500000e+04,7.041000488281250000e+03,2.620000000000000000e+02,8.438058530360000441e+04
2.094920898437500000e+04,7.038531250000000000e+03,2.630000000000000000e+02,8.438058714380000310e+04
2.092213476562500000e+04,7.026090820312500000e+03,2.640000000000000000e+02,8.438058894109999528e+04
2.091036914062500000e+04,7.033376953125000000e+03,2.650000000000000000e+02,8.438059011879999889e+04
2.089134179687500000e+04,7.028318847656250000e+03,2.660000000000000000e+02,8.438059200330000021e+04
2.086407617187500000e+04,7.020948730468750000e+03,2.670000000000000000e+02,8.438059309300000314e+04
2.086200585937500000e+04,6.998042968750000000e+03,2.680000000000000000e+02,8.438059517630000482e+04
2.086603906250000000e+04,6.993815917968750000e+03,2.690000000000000000e+02,8.438059708079999837e+04
2.088900585937500000e+04,6.965647460937500000e+03,2.700000000000000000e+02,8.438059902360000706e+04
2.090623828125000000e+04,6.977618164062500000e+03,2.710000000000000000e+02,8.438060105899999326e+04
2.091560742187500000e+04,7.003040527343750000e+03,2.720000000000000000e+02,8.438060320050000155e+04
2.093115625000000000e+04,7.044661132812500000e+03,2.730000000000000000e+02,8.438060515430000669e+04
2.093155273437500000e+04,7.045034667968750000e+03,2.740000000000000000e+02,8.438060695590000250e+04
2.092595312500000000e+04,7.023947265625000000e+03,2.750000000000000000e+02,8.438060898119999911e+04
2.092853125000000000e+04,6.988589355468750000e+03,2.760000000000000000e+02,8.438061092219999409e+04
2.090667187500000000e+04,6.971126953125000000e+03,2.770000000000000000e+02,8.438061300100000517e+04
2.087945507812500000e+04,6.962913574218750000e+03,2.780000000000000000e+02,8.438061505720000423e+04
2.089095703125000000e+04,6.976148925781250000e+03,2.790000000000000000e+02,8.438061696389999997e+04
2.088364648437500000e+04,6.990431640625000000e+03,2.800000000000000000e+02,8.438061891970000579e+04
2.088609179687500000e+04,7.014529785156250000e+03,2.810000000000000000e+02,8.438062010440000449e+04
2.089322070312500000e+04,7.034870605468750000e+03,2.820000000000000000e+02,8.438062215470000228e+04
2.091145312500000000e+04,7.025103515625000000e+03,2.830000000000000000e+02,8.438062398509999912e+04
2.091003320312500000e+04,7.025067382812500000e+03,2.840000000000000000e+02,8.438062600089999614e+04
2.092882031250000000e+04,7.028475585937500000e+03,2.850000000000000000e+02,8.438062784139999712e+04
2.091888476562500000e+04,7.020888671875000000e+03,2.860000000000000000e+02,8.438062989729999390e+04
2.089347265625000000e+04,7.020358398437500000e+03,2.870000000000000000e+02,8.438063198900000134e+04
2.088941406250000000e+04,7.013566406250000000e+03,2.880000000000000000e+02,8.438063383330000215e+04
2.089113671875000000e+04,7.005871093750000000e+03,2.890000000000000000e+02,8.438063613519999490e+04
