channel_1,channel_2,time,timestamp
1.878481640625000000e+04,5.053375488281250000e+03,1.530000000000000000e+02,8.380467214739999326e+04
1.877854101562500000e+04,5.036334472656250000e+03,1.540000000000000000e+02,8.380467413660000602e+04
1.877637500000000000e+04,5.026711914062500000e+03,1.550000000000000000e+02,8.380467613690000144e+04
1.878135937500000000e+04,5.037646972656250000e+03,1.560000000000000000e+02,8.380467799250000098e+04
1.879909960937500000e+04,5.057879394531250000e+03,1.570000000000000000e+02,8.380467920159999630e+04
1.881991015625000000e+04,5.079352050781250000e+03,1.580000000000000000e+02,8.380468093099999533e+04
1.883982812500000000e+04,5.091960937500000000e+03,1.590000000000000000e+02,8.380468207409999741e+04
1.883203710937500000e+04,5.099752929687500000e+03,1.600000000000000000e+02,8.380468314759999339e+04
1.883940625000000000e+04,5.097910156250000000e+03,1.610000000000000000e+02,8.380468515360000310e+04
1.884120117187500000e+04,5.086457519531250000e+03,1.620000000000000000e+02,8.380468710949999513e+04
1.882711132812500000e+04,5.064816406250000000e+03,1.630000000000000000e+02,8.380468909780000104e+04
1.881197265625000000e+04,5.049376953125000000e+03,1.640000000000000000e+02,8.380469113380000636e+04
1.880532617187500000e+04,5.044535644531250000e+03,1.650000000000000000e+02,8.380469310099999711e+04
1.880255468750000000e+04,5.055386718750000000e+03,1.660000000000000000e+02,8.380469512000000395e+04
1.879560742187500000e+04,5.059770019531250000e+03,1.670000000000000000e+02,8.380469627509999555e+04
1.881374414062500000e+04,5.082025878906250000e+03,1.680000000000000000e+02,8.380469810350000625e+04
1.883802148437500000e+04,5.101764160156250000e+03,1.690000000000000000e+02,8.380469926589999523e+04
1.884851171875000000e+04,5.122441894531250000e+03,1.700000000000000000e+02,8.380470128269999987e+04
1.883715429687500000e+04,5.114457519531250000e+03,1.710000000000000000e+02,8.380470327199999883e+04
1.882628125000000000e+04,5.104991699218750000e+03,1.720000000000000000e+02,8.380470528179999383e+04
1.882689453125000000e+04,5.096140136718750000e+03,1.730000000000000000e+02,8.380470723889999499e+04
1.881781445312500000e+04,5.079917968750000000e+03,1.740000000000000000e+02,8.380470920329999353e+04
1.879177734375000000e+04,5.082820312500000000e+03,1.750000000000000000e+02,8.380471121510000376e+04
1.879552148437500000e+04,5.112241699218750000e+03,1.760000000000000000e+02,8.380471320860000560e+04
1.880740820312500000e+04,5.114951171875000000e+03,1.770000000000000000e+02,8.380471521160000702e+04
1.883234960937500000e+04,5.110507324218750000e+03,1.780000000000000000e+02,8.380471719169999415e+04
